score,TARGET,score_bin
750.63,0,"(747.821, 763.22]"
736.17,0,"(733.84, 738.213]"
709.57,0,"(706.339, 714.108]"
708.07,0,"(706.339, 714.108]"
741.09,0,"(738.213, 742.46]"
732.0,0,"(729.815, 733.84]"
700.33,0,"(692.399, 706.339]"
751.87,0,"(747.821, 763.22]"
720.31,0,"(719.884, 725.226]"
728.91,0,"(725.226, 729.815]"
747.21,0,"(742.46, 747.821]"
703.94,1,"(692.399, 706.339]"
712.86,0,"(706.339, 714.108]"
719.79,0,"(714.108, 719.884]"
758.78,0,"(747.821, 763.22]"
700.08,0,"(692.399, 706.339]"
719.41,0,"(714.108, 719.884]"
714.56,0,"(714.108, 719.884]"
713.56,0,"(706.339, 714.108]"
749.16,0,"(747.821, 763.22]"
703.76,0,"(692.399, 706.339]"
737.18,0,"(733.84, 738.213]"
747.98,0,"(747.821, 763.22]"
731.77,0,"(729.815, 733.84]"
729.74,0,"(725.226, 729.815]"
700.67,0,"(692.399, 706.339]"
729.46,0,"(725.226, 729.815]"
752.89,0,"(747.821, 763.22]"
732.23,0,"(729.815, 733.84]"
734.88,0,"(733.84, 738.213]"
719.46,0,"(714.108, 719.884]"
726.72,1,"(725.226, 729.815]"
723.37,0,"(719.884, 725.226]"
739.8,1,"(738.213, 742.46]"
716.71,0,"(714.108, 719.884]"
718.75,0,"(714.108, 719.884]"
716.35,0,"(714.108, 719.884]"
725.42,0,"(725.226, 729.815]"
701.94,0,"(692.399, 706.339]"
748.37,0,"(747.821, 763.22]"
734.68,0,"(733.84, 738.213]"
745.02,0,"(742.46, 747.821]"
738.22,0,"(738.213, 742.46]"
744.18,0,"(742.46, 747.821]"
731.8,0,"(729.815, 733.84]"
727.23,0,"(725.226, 729.815]"
733.31,0,"(729.815, 733.84]"
731.92,0,"(729.815, 733.84]"
703.13,1,"(692.399, 706.339]"
719.9,0,"(719.884, 725.226]"
702.69,0,"(692.399, 706.339]"
719.36,0,"(714.108, 719.884]"
702.51,0,"(692.399, 706.339]"
710.17,1,"(706.339, 714.108]"
735.01,0,"(733.84, 738.213]"
711.24,1,"(706.339, 714.108]"
703.71,1,"(692.399, 706.339]"
749.18,0,"(747.821, 763.22]"
722.24,0,"(719.884, 725.226]"
732.75,0,"(729.815, 733.84]"
736.45,0,"(733.84, 738.213]"
732.7,0,"(729.815, 733.84]"
726.12,0,"(725.226, 729.815]"
728.85,0,"(725.226, 729.815]"
727.09,0,"(725.226, 729.815]"
711.1,0,"(706.339, 714.108]"
699.72,1,"(692.399, 706.339]"
741.89,0,"(738.213, 742.46]"
748.58,0,"(747.821, 763.22]"
728.21,0,"(725.226, 729.815]"
713.68,0,"(706.339, 714.108]"
741.28,0,"(738.213, 742.46]"
727.55,0,"(725.226, 729.815]"
736.35,0,"(733.84, 738.213]"
730.04,0,"(729.815, 733.84]"
733.99,0,"(733.84, 738.213]"
744.28,0,"(742.46, 747.821]"
742.1,0,"(738.213, 742.46]"
728.05,0,"(725.226, 729.815]"
722.12,0,"(719.884, 725.226]"
727.98,0,"(725.226, 729.815]"
756.33,0,"(747.821, 763.22]"
733.11,0,"(729.815, 733.84]"
719.35,0,"(714.108, 719.884]"
739.43,0,"(738.213, 742.46]"
710.75,0,"(706.339, 714.108]"
742.15,0,"(738.213, 742.46]"
718.42,0,"(714.108, 719.884]"
704.68,0,"(692.399, 706.339]"
735.0,0,"(733.84, 738.213]"
743.39,0,"(742.46, 747.821]"
722.78,0,"(719.884, 725.226]"
739.2,0,"(738.213, 742.46]"
738.22,0,"(738.213, 742.46]"
704.6,0,"(692.399, 706.339]"
753.71,0,"(747.821, 763.22]"
739.06,0,"(738.213, 742.46]"
719.03,0,"(714.108, 719.884]"
703.79,0,"(692.399, 706.339]"
732.53,0,"(729.815, 733.84]"
707.28,1,"(706.339, 714.108]"
712.83,0,"(706.339, 714.108]"
723.76,0,"(719.884, 725.226]"
725.99,0,"(725.226, 729.815]"
721.76,0,"(719.884, 725.226]"
752.95,0,"(747.821, 763.22]"
732.37,0,"(729.815, 733.84]"
713.98,1,"(706.339, 714.108]"
735.25,0,"(733.84, 738.213]"
746.97,0,"(742.46, 747.821]"
738.56,0,"(738.213, 742.46]"
748.76,0,"(747.821, 763.22]"
728.72,0,"(725.226, 729.815]"
743.05,0,"(742.46, 747.821]"
727.84,0,"(725.226, 729.815]"
733.95,0,"(733.84, 738.213]"
705.82,0,"(692.399, 706.339]"
721.19,0,"(719.884, 725.226]"
709.98,0,"(706.339, 714.108]"
739.3,0,"(738.213, 742.46]"
728.33,0,"(725.226, 729.815]"
755.52,0,"(747.821, 763.22]"
750.75,0,"(747.821, 763.22]"
736.86,0,"(733.84, 738.213]"
711.78,0,"(706.339, 714.108]"
702.12,1,"(692.399, 706.339]"
699.97,1,"(692.399, 706.339]"
717.73,0,"(714.108, 719.884]"
714.11,0,"(714.108, 719.884]"
739.41,0,"(738.213, 742.46]"
716.67,0,"(714.108, 719.884]"
715.14,0,"(714.108, 719.884]"
713.84,0,"(706.339, 714.108]"
707.63,0,"(706.339, 714.108]"
740.64,0,"(738.213, 742.46]"
733.37,0,"(729.815, 733.84]"
711.8,0,"(706.339, 714.108]"
734.51,0,"(733.84, 738.213]"
723.5,0,"(719.884, 725.226]"
754.19,0,"(747.821, 763.22]"
731.72,0,"(729.815, 733.84]"
700.01,1,"(692.399, 706.339]"
729.2,0,"(725.226, 729.815]"
737.71,0,"(733.84, 738.213]"
723.54,0,"(719.884, 725.226]"
750.55,0,"(747.821, 763.22]"
720.32,0,"(719.884, 725.226]"
744.63,0,"(742.46, 747.821]"
742.66,0,"(742.46, 747.821]"
721.07,0,"(719.884, 725.226]"
719.72,0,"(714.108, 719.884]"
704.33,0,"(692.399, 706.339]"
712.84,0,"(706.339, 714.108]"
725.01,0,"(719.884, 725.226]"
720.28,1,"(719.884, 725.226]"
707.24,0,"(706.339, 714.108]"
736.63,0,"(733.84, 738.213]"
741.86,0,"(738.213, 742.46]"
739.04,0,"(738.213, 742.46]"
730.92,0,"(729.815, 733.84]"
700.66,0,"(692.399, 706.339]"
748.97,0,"(747.821, 763.22]"
736.57,0,"(733.84, 738.213]"
722.56,0,"(719.884, 725.226]"
734.86,0,"(733.84, 738.213]"
739.76,0,"(738.213, 742.46]"
737.58,0,"(733.84, 738.213]"
717.19,0,"(714.108, 719.884]"
736.24,0,"(733.84, 738.213]"
706.63,0,"(706.339, 714.108]"
726.08,0,"(725.226, 729.815]"
750.0,0,"(747.821, 763.22]"
708.91,0,"(706.339, 714.108]"
719.64,1,"(714.108, 719.884]"
743.85,0,"(742.46, 747.821]"
736.38,0,"(733.84, 738.213]"
701.85,0,"(692.399, 706.339]"
758.86,0,"(747.821, 763.22]"
749.3,0,"(747.821, 763.22]"
758.69,0,"(747.821, 763.22]"
753.46,0,"(747.821, 763.22]"
738.75,0,"(738.213, 742.46]"
739.74,0,"(738.213, 742.46]"
705.01,1,"(692.399, 706.339]"
706.63,0,"(706.339, 714.108]"
733.22,0,"(729.815, 733.84]"
713.78,0,"(706.339, 714.108]"
701.67,0,"(692.399, 706.339]"
736.8,0,"(733.84, 738.213]"
746.42,0,"(742.46, 747.821]"
744.61,0,"(742.46, 747.821]"
722.84,1,"(719.884, 725.226]"
712.68,1,"(706.339, 714.108]"
751.94,0,"(747.821, 763.22]"
700.75,1,"(692.399, 706.339]"
701.65,0,"(692.399, 706.339]"
743.3,0,"(742.46, 747.821]"
742.88,0,"(742.46, 747.821]"
751.79,0,"(747.821, 763.22]"
745.57,0,"(742.46, 747.821]"
732.07,0,"(729.815, 733.84]"
735.26,1,"(733.84, 738.213]"
740.07,0,"(738.213, 742.46]"
701.9,0,"(692.399, 706.339]"
703.78,0,"(692.399, 706.339]"
700.13,0,"(692.399, 706.339]"
729.26,0,"(725.226, 729.815]"
727.68,0,"(725.226, 729.815]"
734.51,0,"(733.84, 738.213]"
738.61,0,"(738.213, 742.46]"
706.82,0,"(706.339, 714.108]"
736.42,0,"(733.84, 738.213]"
704.39,1,"(692.399, 706.339]"
749.9,0,"(747.821, 763.22]"
740.22,0,"(738.213, 742.46]"
708.64,0,"(706.339, 714.108]"
760.07,0,"(747.821, 763.22]"
722.62,0,"(719.884, 725.226]"
721.26,0,"(719.884, 725.226]"
714.36,0,"(714.108, 719.884]"
744.05,0,"(742.46, 747.821]"
733.19,0,"(729.815, 733.84]"
701.75,0,"(692.399, 706.339]"
731.67,0,"(729.815, 733.84]"
741.46,0,"(738.213, 742.46]"
742.33,0,"(738.213, 742.46]"
731.11,0,"(729.815, 733.84]"
736.03,0,"(733.84, 738.213]"
721.97,0,"(719.884, 725.226]"
732.09,0,"(729.815, 733.84]"
744.47,0,"(742.46, 747.821]"
722.88,0,"(719.884, 725.226]"
732.22,0,"(729.815, 733.84]"
748.37,0,"(747.821, 763.22]"
701.94,0,"(692.399, 706.339]"
742.79,0,"(742.46, 747.821]"
737.03,0,"(733.84, 738.213]"
751.69,0,"(747.821, 763.22]"
745.66,0,"(742.46, 747.821]"
741.36,0,"(738.213, 742.46]"
734.68,0,"(733.84, 738.213]"
733.21,1,"(729.815, 733.84]"
737.5,0,"(733.84, 738.213]"
743.9,0,"(742.46, 747.821]"
731.14,0,"(729.815, 733.84]"
748.36,0,"(747.821, 763.22]"
732.12,0,"(729.815, 733.84]"
732.85,0,"(729.815, 733.84]"
715.91,0,"(714.108, 719.884]"
717.42,1,"(714.108, 719.884]"
732.28,0,"(729.815, 733.84]"
716.49,0,"(714.108, 719.884]"
698.09,0,"(692.399, 706.339]"
720.01,0,"(719.884, 725.226]"
707.49,0,"(706.339, 714.108]"
706.35,0,"(706.339, 714.108]"
724.35,0,"(719.884, 725.226]"
721.06,0,"(719.884, 725.226]"
736.07,1,"(733.84, 738.213]"
732.63,0,"(729.815, 733.84]"
740.69,0,"(738.213, 742.46]"
707.6,0,"(706.339, 714.108]"
732.54,1,"(729.815, 733.84]"
721.52,0,"(719.884, 725.226]"
725.41,0,"(725.226, 729.815]"
704.38,1,"(692.399, 706.339]"
737.1,0,"(733.84, 738.213]"
711.18,0,"(706.339, 714.108]"
744.31,0,"(742.46, 747.821]"
701.14,0,"(692.399, 706.339]"
716.27,0,"(714.108, 719.884]"
739.96,0,"(738.213, 742.46]"
735.38,0,"(733.84, 738.213]"
733.31,0,"(729.815, 733.84]"
720.3,0,"(719.884, 725.226]"
738.87,0,"(738.213, 742.46]"
757.8,0,"(747.821, 763.22]"
722.43,0,"(719.884, 725.226]"
714.04,0,"(706.339, 714.108]"
738.64,0,"(738.213, 742.46]"
719.52,0,"(714.108, 719.884]"
753.13,0,"(747.821, 763.22]"
712.62,0,"(706.339, 714.108]"
762.79,0,"(747.821, 763.22]"
735.03,0,"(733.84, 738.213]"
738.79,0,"(738.213, 742.46]"
708.81,1,"(706.339, 714.108]"
737.71,0,"(733.84, 738.213]"
730.61,0,"(729.815, 733.84]"
728.63,0,"(725.226, 729.815]"
719.64,0,"(714.108, 719.884]"
744.99,0,"(742.46, 747.821]"
710.24,0,"(706.339, 714.108]"
719.4,0,"(714.108, 719.884]"
698.68,1,"(692.399, 706.339]"
751.59,0,"(747.821, 763.22]"
746.4,0,"(742.46, 747.821]"
749.19,0,"(747.821, 763.22]"
698.81,1,"(692.399, 706.339]"
740.32,0,"(738.213, 742.46]"
706.1,0,"(692.399, 706.339]"
736.56,0,"(733.84, 738.213]"
711.63,0,"(706.339, 714.108]"
745.41,0,"(742.46, 747.821]"
708.55,1,"(706.339, 714.108]"
721.99,0,"(719.884, 725.226]"
733.82,0,"(729.815, 733.84]"
750.55,0,"(747.821, 763.22]"
714.73,0,"(714.108, 719.884]"
713.1,0,"(706.339, 714.108]"
718.44,0,"(714.108, 719.884]"
745.92,0,"(742.46, 747.821]"
702.4,0,"(692.399, 706.339]"
721.64,0,"(719.884, 725.226]"
704.28,0,"(692.399, 706.339]"
727.53,0,"(725.226, 729.815]"
715.62,0,"(714.108, 719.884]"
699.57,1,"(692.399, 706.339]"
724.25,0,"(719.884, 725.226]"
730.08,0,"(729.815, 733.84]"
722.17,0,"(719.884, 725.226]"
739.93,0,"(738.213, 742.46]"
725.49,1,"(725.226, 729.815]"
751.5,0,"(747.821, 763.22]"
727.47,0,"(725.226, 729.815]"
740.13,0,"(738.213, 742.46]"
707.26,1,"(706.339, 714.108]"
736.51,0,"(733.84, 738.213]"
737.15,0,"(733.84, 738.213]"
733.45,0,"(729.815, 733.84]"
719.48,0,"(714.108, 719.884]"
737.6,0,"(733.84, 738.213]"
748.3,0,"(747.821, 763.22]"
750.57,0,"(747.821, 763.22]"
742.55,0,"(742.46, 747.821]"
730.33,0,"(729.815, 733.84]"
738.24,0,"(738.213, 742.46]"
731.64,0,"(729.815, 733.84]"
724.65,0,"(719.884, 725.226]"
728.69,0,"(725.226, 729.815]"
720.1,0,"(719.884, 725.226]"
696.06,0,"(692.399, 706.339]"
726.91,0,"(725.226, 729.815]"
710.59,1,"(706.339, 714.108]"
705.54,0,"(692.399, 706.339]"
725.02,0,"(719.884, 725.226]"
754.25,0,"(747.821, 763.22]"
739.73,0,"(738.213, 742.46]"
726.9,0,"(725.226, 729.815]"
716.57,0,"(714.108, 719.884]"
725.83,0,"(725.226, 729.815]"
728.68,0,"(725.226, 729.815]"
732.58,0,"(729.815, 733.84]"
731.31,0,"(729.815, 733.84]"
732.09,0,"(729.815, 733.84]"
736.31,0,"(733.84, 738.213]"
725.33,0,"(725.226, 729.815]"
731.34,0,"(729.815, 733.84]"
738.05,0,"(733.84, 738.213]"
729.66,0,"(725.226, 729.815]"
727.68,0,"(725.226, 729.815]"
702.83,1,"(692.399, 706.339]"
720.34,0,"(719.884, 725.226]"
710.75,0,"(706.339, 714.108]"
739.63,0,"(738.213, 742.46]"
752.19,0,"(747.821, 763.22]"
744.65,0,"(742.46, 747.821]"
726.37,0,"(725.226, 729.815]"
729.48,0,"(725.226, 729.815]"
729.37,0,"(725.226, 729.815]"
745.41,0,"(742.46, 747.821]"
749.54,0,"(747.821, 763.22]"
713.08,0,"(706.339, 714.108]"
729.96,0,"(729.815, 733.84]"
727.0,0,"(725.226, 729.815]"
740.0,0,"(738.213, 742.46]"
744.66,0,"(742.46, 747.821]"
725.12,0,"(719.884, 725.226]"
716.0,0,"(714.108, 719.884]"
730.07,0,"(729.815, 733.84]"
744.76,0,"(742.46, 747.821]"
715.75,1,"(714.108, 719.884]"
723.97,0,"(719.884, 725.226]"
716.3,0,"(714.108, 719.884]"
753.03,0,"(747.821, 763.22]"
719.03,0,"(714.108, 719.884]"
725.76,0,"(725.226, 729.815]"
703.59,0,"(692.399, 706.339]"
711.95,0,"(706.339, 714.108]"
713.92,0,"(706.339, 714.108]"
702.85,0,"(692.399, 706.339]"
741.35,0,"(738.213, 742.46]"
697.2,1,"(692.399, 706.339]"
715.68,0,"(714.108, 719.884]"
731.57,0,"(729.815, 733.84]"
743.65,0,"(742.46, 747.821]"
735.75,0,"(733.84, 738.213]"
749.33,0,"(747.821, 763.22]"
738.01,0,"(733.84, 738.213]"
750.59,0,"(747.821, 763.22]"
709.4,0,"(706.339, 714.108]"
730.89,1,"(729.815, 733.84]"
722.92,0,"(719.884, 725.226]"
699.91,0,"(692.399, 706.339]"
749.65,0,"(747.821, 763.22]"
710.5,1,"(706.339, 714.108]"
729.71,0,"(725.226, 729.815]"
705.63,0,"(692.399, 706.339]"
737.07,0,"(733.84, 738.213]"
752.46,0,"(747.821, 763.22]"
752.42,0,"(747.821, 763.22]"
738.18,0,"(733.84, 738.213]"
736.3,0,"(733.84, 738.213]"
720.5,0,"(719.884, 725.226]"
749.3,0,"(747.821, 763.22]"
736.98,0,"(733.84, 738.213]"
758.54,0,"(747.821, 763.22]"
698.96,1,"(692.399, 706.339]"
726.88,0,"(725.226, 729.815]"
727.18,0,"(725.226, 729.815]"
711.59,0,"(706.339, 714.108]"
743.2,0,"(742.46, 747.821]"
713.02,0,"(706.339, 714.108]"
703.8,0,"(692.399, 706.339]"
729.57,0,"(725.226, 729.815]"
722.35,0,"(719.884, 725.226]"
697.35,0,"(692.399, 706.339]"
703.28,0,"(692.399, 706.339]"
738.97,0,"(738.213, 742.46]"
721.65,0,"(719.884, 725.226]"
718.26,1,"(714.108, 719.884]"
707.9,0,"(706.339, 714.108]"
735.32,0,"(733.84, 738.213]"
716.18,0,"(714.108, 719.884]"
753.97,0,"(747.821, 763.22]"
746.74,0,"(742.46, 747.821]"
718.98,0,"(714.108, 719.884]"
705.79,0,"(692.399, 706.339]"
723.62,0,"(719.884, 725.226]"
737.81,0,"(733.84, 738.213]"
742.83,0,"(742.46, 747.821]"
721.36,0,"(719.884, 725.226]"
728.46,0,"(725.226, 729.815]"
741.14,0,"(738.213, 742.46]"
741.93,0,"(738.213, 742.46]"
754.92,0,"(747.821, 763.22]"
724.0,1,"(719.884, 725.226]"
743.55,0,"(742.46, 747.821]"
725.83,0,"(725.226, 729.815]"
719.48,0,"(714.108, 719.884]"
730.71,0,"(729.815, 733.84]"
720.83,0,"(719.884, 725.226]"
739.28,0,"(738.213, 742.46]"
752.33,0,"(747.821, 763.22]"
719.72,1,"(714.108, 719.884]"
730.28,0,"(729.815, 733.84]"
740.17,0,"(738.213, 742.46]"
727.49,0,"(725.226, 729.815]"
717.39,0,"(714.108, 719.884]"
712.81,0,"(706.339, 714.108]"
733.54,0,"(729.815, 733.84]"
732.27,0,"(729.815, 733.84]"
725.65,0,"(725.226, 729.815]"
740.74,0,"(738.213, 742.46]"
740.95,0,"(738.213, 742.46]"
732.87,0,"(729.815, 733.84]"
743.64,0,"(742.46, 747.821]"
738.73,0,"(738.213, 742.46]"
726.58,0,"(725.226, 729.815]"
737.73,0,"(733.84, 738.213]"
724.56,0,"(719.884, 725.226]"
742.65,0,"(742.46, 747.821]"
706.95,0,"(706.339, 714.108]"
703.15,0,"(692.399, 706.339]"
698.56,1,"(692.399, 706.339]"
703.06,0,"(692.399, 706.339]"
737.94,0,"(733.84, 738.213]"
736.35,0,"(733.84, 738.213]"
732.23,0,"(729.815, 733.84]"
714.48,0,"(714.108, 719.884]"
704.7,1,"(692.399, 706.339]"
729.47,0,"(725.226, 729.815]"
726.02,0,"(725.226, 729.815]"
702.97,0,"(692.399, 706.339]"
718.57,0,"(714.108, 719.884]"
728.59,0,"(725.226, 729.815]"
750.44,0,"(747.821, 763.22]"
725.17,0,"(719.884, 725.226]"
743.33,0,"(742.46, 747.821]"
714.75,0,"(714.108, 719.884]"
737.41,0,"(733.84, 738.213]"
698.96,0,"(692.399, 706.339]"
696.57,0,"(692.399, 706.339]"
729.01,0,"(725.226, 729.815]"
760.02,0,"(747.821, 763.22]"
742.54,0,"(742.46, 747.821]"
705.91,0,"(692.399, 706.339]"
718.08,0,"(714.108, 719.884]"
724.88,0,"(719.884, 725.226]"
702.54,0,"(692.399, 706.339]"
726.33,0,"(725.226, 729.815]"
726.88,0,"(725.226, 729.815]"
719.57,0,"(714.108, 719.884]"
754.25,0,"(747.821, 763.22]"
734.03,0,"(733.84, 738.213]"
740.87,1,"(738.213, 742.46]"
748.08,0,"(747.821, 763.22]"
698.0,0,"(692.399, 706.339]"
747.15,0,"(742.46, 747.821]"
698.66,0,"(692.399, 706.339]"
732.21,0,"(729.815, 733.84]"
701.21,0,"(692.399, 706.339]"
744.1,0,"(742.46, 747.821]"
707.87,1,"(706.339, 714.108]"
724.76,0,"(719.884, 725.226]"
738.81,0,"(738.213, 742.46]"
715.49,0,"(714.108, 719.884]"
752.54,0,"(747.821, 763.22]"
726.39,0,"(725.226, 729.815]"
726.75,0,"(725.226, 729.815]"
706.31,0,"(692.399, 706.339]"
758.97,0,"(747.821, 763.22]"
703.92,1,"(692.399, 706.339]"
734.09,0,"(733.84, 738.213]"
737.18,0,"(733.84, 738.213]"
733.44,0,"(729.815, 733.84]"
722.7,0,"(719.884, 725.226]"
736.46,0,"(733.84, 738.213]"
749.25,0,"(747.821, 763.22]"
752.69,0,"(747.821, 763.22]"
743.38,0,"(742.46, 747.821]"
706.33,0,"(692.399, 706.339]"
722.69,0,"(719.884, 725.226]"
740.62,0,"(738.213, 742.46]"
722.04,0,"(719.884, 725.226]"
730.22,0,"(729.815, 733.84]"
720.12,0,"(719.884, 725.226]"
742.1,0,"(738.213, 742.46]"
697.59,1,"(692.399, 706.339]"
752.57,0,"(747.821, 763.22]"
748.11,0,"(747.821, 763.22]"
748.32,0,"(747.821, 763.22]"
705.29,0,"(692.399, 706.339]"
700.27,1,"(692.399, 706.339]"
739.63,0,"(738.213, 742.46]"
716.06,0,"(714.108, 719.884]"
730.98,0,"(729.815, 733.84]"
726.99,0,"(725.226, 729.815]"
701.99,0,"(692.399, 706.339]"
716.24,0,"(714.108, 719.884]"
751.22,0,"(747.821, 763.22]"
731.73,0,"(729.815, 733.84]"
731.23,0,"(729.815, 733.84]"
734.18,0,"(733.84, 738.213]"
718.16,0,"(714.108, 719.884]"
714.52,0,"(714.108, 719.884]"
712.16,0,"(706.339, 714.108]"
723.96,0,"(719.884, 725.226]"
725.98,0,"(725.226, 729.815]"
730.46,0,"(729.815, 733.84]"
730.63,0,"(729.815, 733.84]"
709.16,0,"(706.339, 714.108]"
698.07,0,"(692.399, 706.339]"
737.9,0,"(733.84, 738.213]"
741.75,0,"(738.213, 742.46]"
747.03,0,"(742.46, 747.821]"
728.04,0,"(725.226, 729.815]"
753.88,0,"(747.821, 763.22]"
736.17,0,"(733.84, 738.213]"
748.35,0,"(747.821, 763.22]"
711.95,0,"(706.339, 714.108]"
706.57,0,"(706.339, 714.108]"
719.22,0,"(714.108, 719.884]"
699.78,0,"(692.399, 706.339]"
739.64,1,"(738.213, 742.46]"
742.78,0,"(742.46, 747.821]"
733.3,0,"(729.815, 733.84]"
738.23,0,"(738.213, 742.46]"
738.33,0,"(738.213, 742.46]"
731.75,0,"(729.815, 733.84]"
730.15,0,"(729.815, 733.84]"
722.25,0,"(719.884, 725.226]"
699.36,0,"(692.399, 706.339]"
716.34,1,"(714.108, 719.884]"
716.36,1,"(714.108, 719.884]"
710.79,1,"(706.339, 714.108]"
716.75,0,"(714.108, 719.884]"
703.71,1,"(692.399, 706.339]"
735.48,0,"(733.84, 738.213]"
716.91,1,"(714.108, 719.884]"
720.12,0,"(719.884, 725.226]"
715.25,1,"(714.108, 719.884]"
751.77,0,"(747.821, 763.22]"
722.16,0,"(719.884, 725.226]"
698.94,0,"(692.399, 706.339]"
729.99,0,"(729.815, 733.84]"
744.4,0,"(742.46, 747.821]"
721.0,0,"(719.884, 725.226]"
718.85,1,"(714.108, 719.884]"
727.44,0,"(725.226, 729.815]"
713.88,0,"(706.339, 714.108]"
731.74,0,"(729.815, 733.84]"
720.96,0,"(719.884, 725.226]"
749.13,0,"(747.821, 763.22]"
727.87,0,"(725.226, 729.815]"
738.37,0,"(738.213, 742.46]"
741.58,0,"(738.213, 742.46]"
707.05,1,"(706.339, 714.108]"
701.03,0,"(692.399, 706.339]"
718.25,0,"(714.108, 719.884]"
716.45,0,"(714.108, 719.884]"
744.27,0,"(742.46, 747.821]"
705.38,0,"(692.399, 706.339]"
725.29,0,"(725.226, 729.815]"
738.0,0,"(733.84, 738.213]"
729.31,0,"(725.226, 729.815]"
732.05,0,"(729.815, 733.84]"
729.49,0,"(725.226, 729.815]"
725.37,0,"(725.226, 729.815]"
738.61,0,"(738.213, 742.46]"
731.7,0,"(729.815, 733.84]"
742.67,0,"(742.46, 747.821]"
715.81,0,"(714.108, 719.884]"
726.85,0,"(725.226, 729.815]"
701.36,0,"(692.399, 706.339]"
706.77,0,"(706.339, 714.108]"
726.71,0,"(725.226, 729.815]"
731.4,0,"(729.815, 733.84]"
716.0,0,"(714.108, 719.884]"
733.66,0,"(729.815, 733.84]"
737.89,0,"(733.84, 738.213]"
739.55,0,"(738.213, 742.46]"
734.33,0,"(733.84, 738.213]"
708.37,0,"(706.339, 714.108]"
758.77,0,"(747.821, 763.22]"
726.83,0,"(725.226, 729.815]"
706.59,0,"(706.339, 714.108]"
742.76,0,"(742.46, 747.821]"
739.18,1,"(738.213, 742.46]"
745.16,0,"(742.46, 747.821]"
715.19,0,"(714.108, 719.884]"
726.72,0,"(725.226, 729.815]"
701.41,0,"(692.399, 706.339]"
706.23,1,"(692.399, 706.339]"
737.83,0,"(733.84, 738.213]"
742.07,0,"(738.213, 742.46]"
735.23,0,"(733.84, 738.213]"
698.49,1,"(692.399, 706.339]"
725.6,0,"(725.226, 729.815]"
728.85,0,"(725.226, 729.815]"
740.23,0,"(738.213, 742.46]"
746.82,0,"(742.46, 747.821]"
754.34,0,"(747.821, 763.22]"
718.81,0,"(714.108, 719.884]"
737.79,0,"(733.84, 738.213]"
732.72,0,"(729.815, 733.84]"
716.53,0,"(714.108, 719.884]"
717.35,0,"(714.108, 719.884]"
732.57,0,"(729.815, 733.84]"
747.49,0,"(742.46, 747.821]"
728.74,0,"(725.226, 729.815]"
732.54,0,"(729.815, 733.84]"
699.39,0,"(692.399, 706.339]"
712.37,0,"(706.339, 714.108]"
728.93,0,"(725.226, 729.815]"
703.83,0,"(692.399, 706.339]"
736.73,0,"(733.84, 738.213]"
731.38,0,"(729.815, 733.84]"
751.39,0,"(747.821, 763.22]"
728.76,0,"(725.226, 729.815]"
714.18,0,"(714.108, 719.884]"
751.77,0,"(747.821, 763.22]"
735.23,0,"(733.84, 738.213]"
729.21,0,"(725.226, 729.815]"
749.14,0,"(747.821, 763.22]"
744.89,0,"(742.46, 747.821]"
715.99,0,"(714.108, 719.884]"
728.0,1,"(725.226, 729.815]"
730.99,0,"(729.815, 733.84]"
731.23,0,"(729.815, 733.84]"
716.74,0,"(714.108, 719.884]"
740.48,0,"(738.213, 742.46]"
717.05,0,"(714.108, 719.884]"
712.36,0,"(706.339, 714.108]"
712.3,0,"(706.339, 714.108]"
732.24,0,"(729.815, 733.84]"
738.84,0,"(738.213, 742.46]"
731.69,0,"(729.815, 733.84]"
738.47,0,"(738.213, 742.46]"
760.31,0,"(747.821, 763.22]"
704.65,0,"(692.399, 706.339]"
737.9,0,"(733.84, 738.213]"
740.88,0,"(738.213, 742.46]"
711.69,0,"(706.339, 714.108]"
708.64,0,"(706.339, 714.108]"
712.27,0,"(706.339, 714.108]"
704.6,0,"(692.399, 706.339]"
753.31,0,"(747.821, 763.22]"
728.59,0,"(725.226, 729.815]"
722.97,0,"(719.884, 725.226]"
739.61,0,"(738.213, 742.46]"
730.11,0,"(729.815, 733.84]"
720.4,0,"(719.884, 725.226]"
754.77,0,"(747.821, 763.22]"
715.23,0,"(714.108, 719.884]"
712.2,0,"(706.339, 714.108]"
749.14,0,"(747.821, 763.22]"
732.51,1,"(729.815, 733.84]"
725.19,1,"(719.884, 725.226]"
740.6,0,"(738.213, 742.46]"
717.23,0,"(714.108, 719.884]"
713.44,0,"(706.339, 714.108]"
719.87,0,"(714.108, 719.884]"
752.91,0,"(747.821, 763.22]"
749.83,0,"(747.821, 763.22]"
753.32,0,"(747.821, 763.22]"
729.57,0,"(725.226, 729.815]"
703.01,1,"(692.399, 706.339]"
734.6,0,"(733.84, 738.213]"
714.91,0,"(714.108, 719.884]"
721.55,0,"(719.884, 725.226]"
745.27,0,"(742.46, 747.821]"
715.09,0,"(714.108, 719.884]"
746.02,0,"(742.46, 747.821]"
711.26,1,"(706.339, 714.108]"
718.26,0,"(714.108, 719.884]"
731.48,0,"(729.815, 733.84]"
712.45,0,"(706.339, 714.108]"
712.98,0,"(706.339, 714.108]"
701.59,0,"(692.399, 706.339]"
715.14,0,"(714.108, 719.884]"
751.8,0,"(747.821, 763.22]"
708.18,0,"(706.339, 714.108]"
725.15,0,"(719.884, 725.226]"
704.98,0,"(692.399, 706.339]"
759.77,0,"(747.821, 763.22]"
